time,amplitude,alpha_power,beta_power,command,led_state
61.4062,141.8213,0.0000,1.0000,FOCUS,1
61.4375,-197.3000,0.0000,1.0000,FOCUS,1
61.4688,144.6215,0.0000,1.0000,FOCUS,1
61.5000,5.0998,0.0000,1.0000,FOCUS,1
61.5312,-139.7212,0.0000,1.0000,FOCUS,1
61.5625,205.0000,0.0000,1.0000,FOCUS,1
61.5938,-133.2216,0.0000,1.0000,FOCUS,1
61.6250,1.2997,0.0000,1.0000,FOCUS,1
61.6562,146.9210,0.0000,1.0000,FOCUS,1
61.6875,-196.0000,0.0000,1.0000,FOCUS,1
61.7188,148.3218,0.0000,1.0000,FOCUS,1
61.7500,6.5000,0.0000,1.0000,FOCUS,1
61.7812,-135.7219,0.0000,1.0000,FOCUS,1
61.8125,208.8000,0.0000,1.0000,FOCUS,1
61.8438,-139.4209,0.0000,1.0000,FOCUS,1
61.8750,0.3002,0.0000,1.0000,FOCUS,1
61.9062,149.3217,0.0000,1.0000,FOCUS,1
61.9375,-193.7000,0.0000,1.0000,FOCUS,1
61.9688,149.3211,0.0000,1.0000,FOCUS,1
62.0000,0.4000,0.0000,1.0000,RELAX,0
62.0312,-136.4213,0.0000,1.0000,RELAX,0
62.0625,201.2000,0.0000,1.0000,RELAX,0
62.0938,-134.7214,0.0000,1.0000,RELAX,0
62.1250,5.1001,0.0000,1.0000,RELAX,0
62.1562,146.2214,0.0000,1.0000,RELAX,0
62.1875,-194.1000,0.0000,1.0000,RELAX,0
62.2188,149.7214,0.0000,1.0000,RELAX,0
62.2500,7.5999,0.0000,1.0000,RELAX,0
62.2812,-138.7215,0.0000,1.0000,RELAX,0
62.3125,200.8000,0.0000,1.0000,RELAX,0
62.3438,-141.1213,0.0000,1.0000,RELAX,0
62.3750,8.8000,0.0000,1.0000,RELAX,0
62.4062,146.9213,0.0000,1.0000,RELAX,0
62.4375,-196.0000,0.0000,1.0000,RELAX,0
62.4688,143.0215,0.0000,1.0000,RELAX,0
62.5000,7.3998,0.0000,1.0000,RELAX,0
62.5312,-137.5212,0.0000,1.0000,RELAX,0
62.5625,208.2000,0.0000,1.0000,RELAX,0
62.5938,-132.5217,0.0000,1.0000,RELAX,0
62.6250,6.5997,0.0000,1.0000,RELAX,0
62.6562,148.5210,0.0000,1.0000,RELAX,0
62.6875,-192.9000,0.0000,1.0000,RELAX,0
62.7188,151.2218,0.0000,1.0000,RELAX,0
62.7500,4.1000,0.0000,1.0000,RELAX,0
62.7812,-139.9219,0.0000,1.0000,RELAX,0
62.8125,202.1000,0.0000,1.0000,RELAX,0
62.8438,-134.7209,0.0000,1.0000,RELAX,0
62.8750,8.5002,0.0000,1.0000,RELAX,0
62.9062,143.4217,0.0000,1.0000,RELAX,0
62.9375,-190.6000,0.0000,1.0000,RELAX,0
62.9688,151.1211,0.0000,1.0000,RELAX,0
63.0000,3.3000,0.0000,1.0000,FOCUS,1
63.0312,-134.1213,0.0000,1.0000,FOCUS,1
63.0625,203.0000,0.0000,1.0000,FOCUS,1
63.0938,-131.5214,0.0000,1.0000,FOCUS,1
63.1250,6.2001,0.0000,1.0000,FOCUS,1
63.1562,145.6214,0.0000,1.0000,FOCUS,1
63.1875,-195.7000,0.0000,1.0000,FOCUS,1
63.2188,148.0214,0.0000,1.0000,FOCUS,1
63.2500,9.3999,0.0000,1.0000,FOCUS,1
63.2812,-140.6215,0.0000,1.0000,FOCUS,1
63.3125,203.1000,0.0000,1.0000,FOCUS,1
63.3438,-134.9213,0.0000,1.0000,FOCUS,1
63.3750,6.4000,0.0000,1.0000,FOCUS,1
63.4062,150.8213,0.0000,1.0000,FOCUS,1
63.4375,-197.1000,0.0000,1.0000,FOCUS,1
63.4688,142.2215,0.0000,1.0000,FOCUS,1
63.5000,1.5998,0.0000,1.0000,FOCUS,1
63.5312,-141.0212,0.0000,1.0000,FOCUS,1
63.5625,209.4000,0.0000,1.0000,FOCUS,1
63.5938,-135.9216,0.0000,1.0000,FOCUS,1
63.6250,7.4997,0.0000,1.0000,FOCUS,1
63.6562,149.6210,0.0000,1.0000,FOCUS,1
63.6875,-198.3000,0.0000,1.0000,FOCUS,1
63.7188,148.9218,0.0000,1.0000,FOCUS,1
63.7500,0.8000,0.0000,1.0000,FOCUS,1
63.7812,-135.7219,0.0000,1.0000,FOCUS,1
63.8125,207.4000,0.0000,1.0000,FOCUS,1
63.8438,-133.1209,0.0000,1.0000,FOCUS,1
63.8750,9.5002,0.0000,1.0000,FOCUS,1
63.9062,147.8217,0.0000,1.0000,FOCUS,1
63.9375,-195.0000,0.0000,1.0000,FOCUS,1
63.9688,141.7211,0.0000,1.0000,FOCUS,1
64.0000,2.9000,0.0000,1.0000,FOCUS,1
64.0312,-136.2213,0.0000,1.0000,FOCUS,1
64.0625,207.5000,0.0000,1.0000,FOCUS,1
64.0938,-133.8214,0.0000,1.0000,FOCUS,1
64.1250,7.7001,0.0000,1.0000,FOCUS,1
64.1562,149.4214,0.0000,1.0000,FOCUS,1
64.1875,-194.1000,0.0000,1.0000,FOCUS,1
64.2188,142.7214,0.0000,1.0000,FOCUS,1
64.2500,1.8999,0.0000,1.0000,FOCUS,1
64.2812,-136.2215,0.0000,1.0000,FOCUS,1
64.3125,205.4000,0.0000,1.0000,FOCUS,1
64.3438,-140.4213,0.0000,1.0000,FOCUS,1
64.3750,8.4000,0.0000,1.0000,FOCUS,1
64.4062,146.6213,0.0000,1.0000,FOCUS,1
64.4375,-190.9000,0.0000,1.0000,FOCUS,1
64.4688,141.8215,0.0000,1.0000,FOCUS,1
64.5000,0.6998,0.0000,1.0000,FOCUS,1
64.5312,-134.1212,0.0000,1.0000,FOCUS,1
64.5625,201.4000,0.0000,1.0000,FOCUS,1
64.5938,-140.1216,0.0000,1.0000,FOCUS,1
64.6250,3.5997,0.0000,1.0000,FOCUS,1
64.6562,146.8210,0.0000,1.0000,FOCUS,1
64.6875,-192.5000,0.0000,1.0000,FOCUS,1
64.7188,144.6218,0.0000,1.0000,FOCUS,1
64.7500,0.0000,0.0000,1.0000,FOCUS,1
64.7812,-133.5219,0.0000,1.0000,FOCUS,1
64.8125,204.3000,0.0000,1.0000,FOCUS,1
64.8438,-138.4209,0.0000,1.0000,FOCUS,1
64.8750,3.4002,0.0000,1.0000,FOCUS,1
64.9062,142.3217,0.0000,1.0000,FOCUS,1
64.9375,-197.5000,0.0000,1.0000,FOCUS,1
64.9688,144.3211,0.0000,1.0000,FOCUS,1
65.0000,2.2000,0.0000,1.0000,RELAX,0
65.0312,-139.5213,0.0000,1.0000,RELAX,0
65.0625,204.5000,0.0000,1.0000,RELAX,0
65.0938,-135.8214,0.0000,1.0000,RELAX,0
65.1250,9.2001,0.0000,1.0000,RELAX,0
65.1562,143.9214,0.0000,1.0000,RELAX,0
65.1875,-196.4000,0.0000,1.0000,RELAX,0
65.2188,146.6214,0.0000,1.0000,RELAX,0
65.2500,1.6999,0.0000,1.0000,RELAX,0
65.2812,-132.2215,0.0000,1.0000,RELAX,0
65.3125,200.9000,0.0000,1.0000,RELAX,0
65.3438,-134.7213,0.0000,1.0000,RELAX,0
65.3750,1.2000,0.0000,1.0000,RELAX,0
65.4062,150.5213,0.0000,1.0000,RELAX,0
65.4375,-198.0000,0.0000,1.0000,RELAX,0
65.4688,151.3215,0.0000,1.0000,RELAX,0
65.5000,0.8998,0.0000,1.0000,RELAX,0
65.5312,-133.6212,0.0000,1.0000,RELAX,0
65.5625,200.6000,0.0000,1.0000,RELAX,0
65.5938,-139.0217,0.0000,1.0000,RELAX,0
65.6250,1.2997,0.0000,1.0000,RELAX,0
65.6562,142.8210,0.0000,1.0000,RELAX,0
65.6875,-199.1000,0.0000,1.0000,RELAX,0
65.7188,147.5218,0.0000,1.0000,RELAX,0
65.7500,7.5000,0.0000,1.0000,RELAX,0
65.7812,-140.4219,0.0000,1.0000,RELAX,0
65.8125,205.6000,0.0000,1.0000,RELAX,0
65.8438,-140.8209,0.0000,1.0000,RELAX,0
65.8750,6.0002,0.0000,1.0000,RELAX,0
65.9062,143.2217,0.0000,1.0000,RELAX,0
65.9375,-195.2000,0.0000,1.0000,RELAX,0
65.9688,141.7211,0.0000,1.0000,RELAX,0
66.0000,0.6000,0.0000,1.0000,FOCUS,1
66.0312,-141.2213,0.0000,1.0000,FOCUS,1
66.0625,209.9000,0.0000,1.0000,FOCUS,1
66.0938,-140.9214,0.0000,1.0000,FOCUS,1
66.1250,0.3001,0.0000,1.0000,FOCUS,1
66.1562,142.1214,0.0000,1.0000,FOCUS,1
66.1875,-200.0000,0.0000,1.0000,FOCUS,1
66.2188,149.3214,0.0000,1.0000,FOCUS,1
66.2500,7.7999,0.0000,1.0000,FOCUS,1
66.2812,-139.4215,0.0000,1.0000,FOCUS,1
66.3125,205.5000,0.0000,1.0000,FOCUS,1
66.3438,-138.1213,0.0000,1.0000,FOCUS,1
66.3750,4.4000,0.0000,1.0000,FOCUS,1
66.4062,145.6213,0.0000,1.0000,FOCUS,1
66.4375,-195.5000,0.0000,1.0000,FOCUS,1
66.4688,150.5215,0.0000,1.0000,FOCUS,1
66.5000,8.3998,0.0000,1.0000,FOCUS,1
66.5312,-133.5212,0.0000,1.0000,FOCUS,1
66.5625,209.7000,0.0000,1.0000,FOCUS,1
66.5938,-139.6216,0.0000,1.0000,FOCUS,1
66.6250,6.5997,0.0000,1.0000,FOCUS,1
66.6562,143.9210,0.0000,1.0000,FOCUS,1
66.6875,-192.0000,0.0000,1.0000,FOCUS,1
66.7188,143.9218,0.0000,1.0000,FOCUS,1
66.7500,3.1000,0.0000,1.0000,FOCUS,1
66.7812,-140.2219,0.0000,1.0000,FOCUS,1
66.8125,204.4000,0.0000,1.0000,FOCUS,1
66.8438,-137.7209,0.0000,1.0000,FOCUS,1
66.8750,7.0002,0.0000,1.0000,FOCUS,1
66.9062,146.4217,0.0000,1.0000,FOCUS,1
66.9375,-191.7000,0.0000,1.0000,FOCUS,1
66.9688,146.7211,0.0000,1.0000,FOCUS,1
67.0000,7.9000,0.0000,1.0000,RELAX,0
67.0312,-131.7213,0.0000,1.0000,RELAX,0
67.0625,206.9000,0.0000,1.0000,RELAX,0
67.0938,-139.7214,0.0000,1.0000,RELAX,0
67.1250,3.8001,0.0000,1.0000,RELAX,0
67.1562,150.3214,0.0000,1.0000,RELAX,0
67.1875,-191.6000,0.0000,1.0000,RELAX,0
67.2188,150.3214,0.0000,1.0000,RELAX,0
67.2500,3.5999,0.0000,1.0000,RELAX,0
67.2812,-134.6215,0.0000,1.0000,RELAX,0
67.3125,205.8000,0.0000,1.0000,RELAX,0
67.3438,-134.4213,0.0000,1.0000,RELAX,0
67.3750,4.0000,0.0000,1.0000,RELAX,0
67.4062,147.8213,0.0000,1.0000,RELAX,0
67.4375,-196.9000,0.0000,1.0000,RELAX,0
67.4688,142.1215,0.0000,1.0000,RELAX,0
67.5000,6.2998,0.0000,1.0000,RELAX,0
67.5312,-140.6212,0.0000,1.0000,RELAX,0
67.5625,208.5000,0.0000,1.0000,RELAX,0
67.5938,-135.7216,0.0000,1.0000,RELAX,0
67.6250,9.0997,0.0000,1.0000,RELAX,0
67.6562,143.1210,0.0000,1.0000,RELAX,0
67.6875,-195.0000,0.0000,1.0000,RELAX,0
67.7188,150.4218,0.0000,1.0000,RELAX,0
67.7500,9.8000,0.0000,1.0000,RELAX,0
67.7812,-140.0219,0.0000,1.0000,RELAX,0
67.8125,206.9000,0.0000,1.0000,RELAX,0
67.8438,-139.4209,0.0000,1.0000,RELAX,0
67.8750,6.0002,0.0000,1.0000,RELAX,0
67.9062,141.7217,0.0000,1.0000,RELAX,0
67.9375,-194.1000,0.0000,1.0000,RELAX,0
67.9688,148.9211,0.0000,1.0000,RELAX,0
68.0000,0.3000,0.0000,1.0000,RELAX,0
68.0312,-141.3213,0.0000,1.0000,RELAX,0
68.0625,208.2000,0.0000,1.0000,RELAX,0
68.0938,-132.5214,0.0000,1.0000,RELAX,0
68.1250,2.9001,0.0000,1.0000,RELAX,0
68.1562,144.4214,0.0000,1.0000,RELAX,0
68.1875,-195.1000,0.0000,1.0000,RELAX,0
68.2188,149.4214,0.0000,1.0000,RELAX,0
68.2500,8.5999,0.0000,1.0000,RELAX,0
68.2812,-138.2215,0.0000,1.0000,RELAX,0
68.3125,201.3000,0.0000,1.0000,RELAX,0
68.3438,-140.6213,0.0000,1.0000,RELAX,0
68.3750,3.2000,0.0000,1.0000,RELAX,0
68.4062,146.9213,0.0000,1.0000,RELAX,0
68.4375,-199.6000,0.0000,1.0000,RELAX,0
68.4688,145.7215,0.0000,1.0000,RELAX,0
68.5000,0.4998,0.0000,1.0000,RELAX,0
68.5312,-138.8212,0.0000,1.0000,RELAX,0
68.5625,206.5000,0.0000,1.0000,RELAX,0
68.5938,-141.1216,0.0000,1.0000,RELAX,0
68.6250,1.9997,0.0000,1.0000,RELAX,0
68.6562,143.1210,0.0000,1.0000,RELAX,0
68.6875,-191.6000,0.0000,1.0000,RELAX,0
68.7188,142.9218,0.0000,1.0000,RELAX,0
68.7500,7.0000,0.0000,1.0000,RELAX,0
68.7812,-140.2219,0.0000,1.0000,RELAX,0
68.8125,202.6000,0.0000,1.0000,RELAX,0
68.8438,-136.2209,0.0000,1.0000,RELAX,0
68.8750,9.4002,0.0000,1.0000,RELAX,0
68.9062,145.4217,0.0000,1.0000,RELAX,0
68.9375,-193.0000,0.0000,1.0000,RELAX,0
68.9688,144.7211,0.0000,1.0000,RELAX,0
69.0000,4.0000,0.0000,1.0000,FOCUS,1
69.0312,-137.4213,0.0000,1.0000,FOCUS,1
69.0625,203.6000,0.0000,1.0000,FOCUS,1
69.0938,-136.4214,0.0000,1.0000,FOCUS,1
69.1250,3.6001,0.0000,1.0000,FOCUS,1
69.1562,151.0214,0.0000,1.0000,FOCUS,1
69.1875,-197.5000,0.0000,1.0000,FOCUS,1
69.2188,146.1214,0.0000,1.0000,FOCUS,1
69.2500,5.4999,0.0000,1.0000,FOCUS,1
69.2812,-134.1215,0.0000,1.0000,FOCUS,1
69.3125,204.8000,0.0000,1.0000,FOCUS,1
69.3438,-137.3213,0.0000,1.0000,FOCUS,1
69.3750,4.8000,0.0000,1.0000,FOCUS,1
69.4062,149.2213,0.0000,1.0000,FOCUS,1
69.4375,-193.9000,0.0000,1.0000,FOCUS,1
69.4688,147.7215,0.0000,1.0000,FOCUS,1
69.5000,7.5998,0.0000,1.0000,FOCUS,1
69.5312,-131.9212,0.0000,1.0000,FOCUS,1
69.5625,203.3000,0.0000,1.0000,FOCUS,1
69.5938,-132.9216,0.0000,1.0000,FOCUS,1
69.6250,1.2997,0.0000,1.0000,FOCUS,1
69.6562,147.0210,0.0000,1.0000,FOCUS,1
69.6875,-192.5000,0.0000,1.0000,FOCUS,1
69.7188,147.8218,0.0000,1.0000,FOCUS,1
69.7500,7.7000,0.0000,1.0000,FOCUS,1
69.7812,-141.2219,0.0000,1.0000,FOCUS,1
69.8125,207.9000,0.0000,1.0000,FOCUS,1
69.8438,-131.9209,0.0000,1.0000,FOCUS,1
69.8750,3.2002,0.0000,1.0000,FOCUS,1
69.9062,150.2217,0.0000,1.0000,FOCUS,1
69.9375,-198.7000,0.0000,1.0000,FOCUS,1
69.9688,146.9211,0.0000,1.0000,FOCUS,1
70.0000,8.4000,1.0000,0.0000,FOCUS,1
70.0312,192.6759,1.0000,0.0000,FOCUS,1
70.0625,-135.6213,1.0000,0.0000,FOCUS,1
70.0938,-70.3367,1.0000,0.0000,FOCUS,1
70.1250,205.5000,1.0000,0.0000,FOCUS,1
70.1562,-68.3367,1.0000,0.0000,FOCUS,1
70.1875,-140.9214,1.0000,0.0000,FOCUS,1
70.2188,193.3759,1.0000,0.0000,FOCUS,1
70.2500,4.1001,1.0000,0.0000,FOCUS,1
70.2812,-182.6759,1.0000,0.0000,FOCUS,1
70.3125,147.3214,1.0000,0.0000,FOCUS,1
70.3438,83.1367,1.0000,0.0000,FOCUS,1
70.3750,-198.4000,1.0000,0.0000,FOCUS,1
70.4062,82.5367,1.0000,0.0000,FOCUS,1
70.4375,151.2214,1.0000,0.0000,FOCUS,1
70.4688,-182.0759,1.0000,0.0000,FOCUS,1
70.5000,6.9999,1.0000,0.0000,FOCUS,1
70.5312,189.1759,1.0000,0.0000,FOCUS,1
70.5625,-139.8215,1.0000,0.0000,FOCUS,1
70.5938,-69.7369,1.0000,0.0000,FOCUS,1
70.6250,206.6000,1.0000,0.0000,FOCUS,1
70.6562,-66.9364,1.0000,0.0000,FOCUS,1
70.6875,-136.1213,1.0000,0.0000,FOCUS,1
70.7188,191.2758,1.0000,0.0000,FOCUS,1
70.7500,4.9000,1.0000,0.0000,FOCUS,1
70.7812,-179.9758,1.0000,0.0000,FOCUS,1
70.8125,147.0213,1.0000,0.0000,FOCUS,1
70.8438,77.6364,1.0000,0.0000,FOCUS,1
70.8750,-199.4000,1.0000,0.0000,FOCUS,1
70.9062,77.8369,1.0000,0.0000,FOCUS,1
70.9375,149.9215,1.0000,0.0000,FOCUS,1
70.9688,-181.1760,1.0000,0.0000,FOCUS,1
71.0000,6.9000,1.0000,0.0000,RELAX,0
71.0312,189.3759,1.0000,0.0000,RELAX,0
71.0625,-140.2213,1.0000,0.0000,RELAX,0
71.0938,-71.0367,1.0000,0.0000,RELAX,0
71.1250,205.0000,1.0000,0.0000,RELAX,0
71.1562,-68.2367,1.0000,0.0000,RELAX,0
71.1875,-139.3214,1.0000,0.0000,RELAX,0
71.2188,187.2759,1.0000,0.0000,RELAX,0
71.2500,3.8001,1.0000,0.0000,RELAX,0
71.2812,-184.2759,1.0000,0.0000,RELAX,0
71.3125,145.5214,1.0000,0.0000,RELAX,0
71.3438,84.5367,1.0000,0.0000,RELAX,0
71.3750,-193.2000,1.0000,0.0000,RELAX,0
71.4062,86.4367,1.0000,0.0000,RELAX,0
71.4375,142.6214,1.0000,0.0000,RELAX,0
71.4688,-178.0759,1.0000,0.0000,RELAX,0
71.5000,1.6999,1.0000,0.0000,RELAX,0
71.5312,188.4760,1.0000,0.0000,RELAX,0
71.5625,-136.6215,1.0000,0.0000,RELAX,0
71.5938,-68.7369,1.0000,0.0000,RELAX,0
71.6250,204.3000,1.0000,0.0000,RELAX,0
71.6562,-76.5364,1.0000,0.0000,RELAX,0
71.6875,-139.9213,1.0000,0.0000,RELAX,0
71.7188,192.9758,1.0000,0.0000,RELAX,0
71.7500,8.0000,1.0000,0.0000,RELAX,0
71.7812,-183.7758,1.0000,0.0000,RELAX,0
71.8125,146.6213,1.0000,0.0000,RELAX,0
71.8438,82.7364,1.0000,0.0000,RELAX,0
71.8750,-192.4000,1.0000,0.0000,RELAX,0
71.9062,83.9369,1.0000,0.0000,RELAX,0
71.9375,149.4215,1.0000,0.0000,RELAX,0
71.9688,-177.3760,1.0000,0.0000,RELAX,0
72.0000,5.3000,0.9999,0.0001,FOCUS,1
72.0312,185.2759,0.9999,0.0001,FOCUS,1
72.0625,-132.0213,0.9999,0.0001,FOCUS,1
72.0938,-67.4367,0.9999,0.0001,FOCUS,1
72.1250,204.9000,0.9999,0.0001,FOCUS,1
72.1562,-66.8367,0.9999,0.0001,FOCUS,1
72.1875,-134.4214,0.9999,0.0001,FOCUS,1
72.2188,190.7759,0.9999,0.0001,FOCUS,1
72.2500,4.4001,0.9999,0.0001,FOCUS,1
72.2812,-179.4759,0.9999,0.0001,FOCUS,1
72.3125,147.4214,0.9999,0.0001,FOCUS,1
72.3438,77.4367,0.9999,0.0001,FOCUS,1
72.3750,-193.6000,0.9999,0.0001,FOCUS,1
72.4062,82.2367,0.9999,0.0001,FOCUS,1
72.4375,144.3214,0.9999,0.0001,FOCUS,1
72.4688,-183.6759,0.9999,0.0001,FOCUS,1
72.5000,7.8999,0.9999,0.0001,FOCUS,1
72.5312,184.9760,0.9999,0.0001,FOCUS,1
72.5625,-132.6215,0.9999,0.0001,FOCUS,1
72.5938,-75.2369,0.9999,0.0001,FOCUS,1
72.6250,200.4000,0.9999,0.0001,FOCUS,1
72.6562,-67.0364,0.9999,0.0001,FOCUS,1
72.6875,-132.5213,0.9999,0.0001,FOCUS,1
72.7188,185.8758,0.9999,0.0001,FOCUS,1
72.7500,6.8000,0.9999,0.0001,FOCUS,1
72.7812,-179.4758,0.9999,0.0001,FOCUS,1
72.8125,144.7213,0.9999,0.0001,FOCUS,1
72.8438,84.2364,0.9999,0.0001,FOCUS,1
72.8750,-196.2000,0.9999,0.0001,FOCUS,1
72.9062,76.7369,0.9999,0.0001,FOCUS,1
72.9375,150.9215,0.9999,0.0001,FOCUS,1
72.9688,-175.1760,0.9999,0.0001,FOCUS,1
73.0000,3.4000,0.9999,0.0001,FOCUS,1
73.0312,193.1759,0.9999,0.0001,FOCUS,1
73.0625,-131.5213,0.9999,0.0001,FOCUS,1
73.0938,-73.4367,0.9999,0.0001,FOCUS,1
73.1250,204.8000,0.9999,0.0001,FOCUS,1
73.1562,-68.2367,0.9999,0.0001,FOCUS,1
73.1875,-140.4214,0.9999,0.0001,FOCUS,1
73.2188,190.2759,0.9999,0.0001,FOCUS,1
73.2500,5.3001,0.9999,0.0001,FOCUS,1
73.2812,-181.8759,0.9999,0.0001,FOCUS,1
73.3125,148.9214,0.9999,0.0001,FOCUS,1
73.3438,78.4367,0.9999,0.0001,FOCUS,1
73.3750,-193.2000,0.9999,0.0001,FOCUS,1
73.4062,86.1367,0.9999,0.0001,FOCUS,1
73.4375,142.8214,0.9999,0.0001,FOCUS,1
73.4688,-176.0759,0.9999,0.0001,FOCUS,1
73.5000,8.5999,0.9999,0.0001,FOCUS,1
73.5312,185.0760,0.9999,0.0001,FOCUS,1
73.5625,-138.2215,0.9999,0.0001,FOCUS,1
73.5938,-69.8369,0.9999,0.0001,FOCUS,1
73.6250,208.1000,0.9999,0.0001,FOCUS,1
73.6562,-71.8364,0.9999,0.0001,FOCUS,1
73.6875,-134.2213,0.9999,0.0001,FOCUS,1
73.7188,192.7758,0.9999,0.0001,FOCUS,1
73.7500,3.9000,0.9999,0.0001,FOCUS,1
73.7812,-184.4758,0.9999,0.0001,FOCUS,1
73.8125,147.2213,0.9999,0.0001,FOCUS,1
73.8438,78.6364,0.9999,0.0001,FOCUS,1
73.8750,-194.4000,0.9999,0.0001,FOCUS,1
73.9062,82.4369,0.9999,0.0001,FOCUS,1
73.9375,147.2215,0.9999,0.0001,FOCUS,1
73.9688,-181.3760,0.9999,0.0001,FOCUS,1
74.0000,0.7000,1.0000,0.0000,FOCUS,1
74.0312,192.6759,1.0000,0.0000,FOCUS,1
74.0625,-132.5213,1.0000,0.0000,FOCUS,1
74.0938,-72.5367,1.0000,0.0000,FOCUS,1
74.1250,207.5000,1.0000,0.0000,FOCUS,1
74.1562,-72.5367,1.0000,0.0000,FOCUS,1
74.1875,-134.0214,1.0000,0.0000,FOCUS,1
74.2188,188.5759,1.0000,0.0000,FOCUS,1
74.2500,6.3001,1.0000,0.0000,FOCUS,1
74.2812,-178.6759,1.0000,0.0000,FOCUS,1
74.3125,146.4214,1.0000,0.0000,FOCUS,1
74.3438,80.1367,1.0000,0.0000,FOCUS,1
74.3750,-199.2000,1.0000,0.0000,FOCUS,1
74.4062,84.4367,1.0000,0.0000,FOCUS,1
74.4375,147.8214,1.0000,0.0000,FOCUS,1
74.4688,-178.8759,1.0000,0.0000,FOCUS,1
74.5000,3.1999,1.0000,0.0000,FOCUS,1
74.5312,184.8760,1.0000,0.0000,FOCUS,1
74.5625,-133.8215,1.0000,0.0000,FOCUS,1
74.5938,-72.7369,1.0000,0.0000,FOCUS,1
74.6250,200.2000,1.0000,0.0000,FOCUS,1
74.6562,-68.2364,1.0000,0.0000,FOCUS,1
74.6875,-132.4213,1.0000,0.0000,FOCUS,1
74.7188,186.4758,1.0000,0.0000,FOCUS,1
74.7500,5.9000,1.0000,0.0000,FOCUS,1
74.7812,-182.2758,1.0000,0.0000,FOCUS,1
74.8125,143.7213,1.0000,0.0000,FOCUS,1
74.8438,78.5364,1.0000,0.0000,FOCUS,1
74.8750,-197.4000,1.0000,0.0000,FOCUS,1
74.9062,77.3369,1.0000,0.0000,FOCUS,1
74.9375,144.8215,1.0000,0.0000,FOCUS,1
74.9688,-179.9760,1.0000,0.0000,FOCUS,1
75.0000,6.7000,0.9999,0.0001,FOCUS,1
75.0312,193.4759,0.9999,0.0001,FOCUS,1
75.0625,-131.9213,0.9999,0.0001,FOCUS,1
75.0938,-75.3367,0.9999,0.0001,FOCUS,1
75.1250,206.3000,0.9999,0.0001,FOCUS,1
75.1562,-70.3367,0.9999,0.0001,FOCUS,1
75.1875,-132.3214,0.9999,0.0001,FOCUS,1
75.2188,185.2759,0.9999,0.0001,FOCUS,1
75.2500,0.0001,0.9999,0.0001,FOCUS,1
75.2812,-183.3759,0.9999,0.0001,FOCUS,1
75.3125,149.5214,0.9999,0.0001,FOCUS,1
75.3438,79.0367,0.9999,0.0001,FOCUS,1
75.3750,-192.0000,0.9999,0.0001,FOCUS,1
75.4062,79.8367,0.9999,0.0001,FOCUS,1
75.4375,148.7214,0.9999,0.0001,FOCUS,1
75.4688,-182.4759,0.9999,0.0001,FOCUS,1
75.5000,1.4999,0.9999,0.0001,FOCUS,1
75.5312,190.5760,0.9999,0.0001,FOCUS,1
75.5625,-133.1215,0.9999,0.0001,FOCUS,1
75.5938,-74.5369,0.9999,0.0001,FOCUS,1
75.6250,209.6000,0.9999,0.0001,FOCUS,1
75.6562,-66.7364,0.9999,0.0001,FOCUS,1
75.6875,-133.8213,0.9999,0.0001,FOCUS,1
75.7188,190.1758,0.9999,0.0001,FOCUS,1
75.7500,2.3000,0.9999,0.0001,FOCUS,1
75.7812,-183.2758,0.9999,0.0001,FOCUS,1
75.8125,147.3213,0.9999,0.0001,FOCUS,1
75.8438,80.5364,0.9999,0.0001,FOCUS,1
75.8750,-199.2000,0.9999,0.0001,FOCUS,1
75.9062,80.9369,0.9999,0.0001,FOCUS,1
75.9375,146.3215,0.9999,0.0001,FOCUS,1
75.9688,-184.5760,0.9999,0.0001,FOCUS,1
76.0000,8.0000,0.9999,0.0001,FOCUS,1
76.0312,188.1759,0.9999,0.0001,FOCUS,1
76.0625,-136.9213,0.9999,0.0001,FOCUS,1
76.0938,-72.0367,0.9999,0.0001,FOCUS,1
76.1250,207.0000,0.9999,0.0001,FOCUS,1
76.1562,-75.3367,0.9999,0.0001,FOCUS,1
76.1875,-132.7214,0.9999,0.0001,FOCUS,1
76.2188,189.9759,0.9999,0.0001,FOCUS,1
76.2500,6.2001,0.9999,0.0001,FOCUS,1
76.2812,-176.5759,0.9999,0.0001,FOCUS,1
76.3125,150.9214,0.9999,0.0001,FOCUS,1
76.3438,78.0367,0.9999,0.0001,FOCUS,1
76.3750,-192.0000,0.9999,0.0001,FOCUS,1
76.4062,85.7367,0.9999,0.0001,FOCUS,1
76.4375,141.6214,0.9999,0.0001,FOCUS,1
76.4688,-184.1759,0.9999,0.0001,FOCUS,1
76.5000,2.8999,0.9999,0.0001,FOCUS,1
76.5312,191.8760,0.9999,0.0001,FOCUS,1
76.5625,-133.1215,0.9999,0.0001,FOCUS,1
76.5938,-72.3369,0.9999,0.0001,FOCUS,1
76.6250,202.5000,0.9999,0.0001,FOCUS,1
76.6562,-67.5364,0.9999,0.0001,FOCUS,1
76.6875,-135.5213,0.9999,0.0001,FOCUS,1
76.7188,186.6758,0.9999,0.0001,FOCUS,1
76.7500,9.0000,0.9999,0.0001,FOCUS,1
76.7812,-181.4758,0.9999,0.0001,FOCUS,1
76.8125,147.4213,0.9999,0.0001,FOCUS,1
76.8438,80.4364,0.9999,0.0001,FOCUS,1
76.8750,-196.6000,0.9999,0.0001,FOCUS,1
76.9062,86.2369,0.9999,0.0001,FOCUS,1
