time,amplitude,theta_power,alpha_power,beta_power,gamma_power,command,visual_impairment,motor_impairment,attention_deficit
5.492,-23.92,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.496,-32.51,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.5,-38.02,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.504,-47.62,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.508,-64.18,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.512,-63.63,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.516,-63.35,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.52,-60.74,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.523,-62.64,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.527,-63.9,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.531,-76.66,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.535,-55.49,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.539,-50.58,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.543,-37.33,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.547,-38.48,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.551,-28.89,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.555,-17.4,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.559,4.1,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.562,7.01,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.566,5.72,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.57,19.67,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.574,28.08,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.578,31.51,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.582,34.42,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.586,37.54,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.59,45.28,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.594,35.35,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.598,38.6,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.602,31.12,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.605,28.76,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.609,26.24,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.613,25.65,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.617,29.05,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.621,23.49,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.625,7.9,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.629,19.36,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.633,8.0,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.637,-9.22,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.641,5.02,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.645,-3.52,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.648,-1.12,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.652,-1.26,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.656,-3.26,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.66,-8.55,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.664,-11.99,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.668,-20.44,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.672,-18.68,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.676,-30.79,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.68,-29.2,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.684,-35.9,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.688,-46.52,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.691,-39.14,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.695,-45.18,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.699,-40.31,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.703,-31.36,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.707,-44.7,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.711,-30.26,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.715,-27.25,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.719,-13.68,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.723,-16.91,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.727,-5.99,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.73,8.42,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.734,16.75,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.738,21.83,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.742,23.32,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.746,38.45,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.75,50.57,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.754,64.81,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.758,61.36,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.762,67.41,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.766,62.12,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.77,62.64,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.773,73.71,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.777,64.17,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.781,65.88,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.785,42.31,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.789,41.45,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.793,33.95,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.797,30.42,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.801,21.26,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.805,7.37,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.809,-4.51,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.812,-11.98,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.816,-12.65,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.82,-28.56,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.824,-46.88,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.828,-48.78,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.832,-51.77,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.836,-72.91,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.84,-83.06,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.844,-93.52,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.848,-86.14,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.852,-98.72,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.855,-105.83,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.859,-94.13,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.863,-91.69,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.867,-81.67,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.871,-77.82,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.875,-65.96,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.879,-50.03,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.883,-35.9,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.887,-18.79,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.891,-3.07,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.895,20.24,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.898,33.32,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.902,53.82,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.906,65.06,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.91,84.35,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.914,88.79,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.918,98.57,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.922,91.73,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.926,88.34,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.93,90.99,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.934,91.81,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.938,83.44,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.941,75.57,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.945,72.94,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.949,58.57,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.953,50.38,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.957,34.7,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.961,26.51,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.965,17.0,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.969,11.74,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.973,-8.01,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.977,-19.18,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.98,-21.55,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.984,-24.6,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.988,-40.09,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.992,-46.31,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
5.996,-51.41,0.14,0.6,0.19,0.07,RELAX,NORMAL,IMPAIRED,NORMAL
6.0,-2.37,0.29,0.17,0.4,0.14,BLINK,IMPAIRED,NORMAL,NORMAL
6.004,-16.59,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.008,-22.46,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.012,-12.83,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.016,-22.32,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.02,-12.17,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.023,-10.83,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.027,-11.83,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.031,-15.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.035,-7.04,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.039,3.19,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.043,4.11,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.047,6.22,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.051,9.84,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.055,5.09,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.059,10.38,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.062,3.91,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.066,5.63,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.07,4.51,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.074,2.04,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.078,-15.49,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.082,-16.48,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.086,-27.95,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.09,-32.0,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.094,-36.52,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.098,-40.91,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.102,-47.12,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.105,-50.83,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.109,-48.55,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.113,-40.8,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.117,-33.87,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.121,-36.19,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.125,-31.88,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.129,-26.39,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.133,-1.56,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.137,-4.91,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.141,9.67,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.145,19.21,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.148,25.65,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.152,41.2,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.156,39.27,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.16,51.12,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.164,46.28,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.168,50.55,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.172,41.33,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.176,35.64,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.18,28.73,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.184,20.8,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.188,20.23,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.191,11.32,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.195,9.18,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.199,-0.41,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.203,-0.39,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.207,-11.3,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.211,-13.04,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.215,-9.27,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.219,-10.27,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.223,-3.43,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.227,-13.07,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.23,-2.92,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.234,0.06,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.238,7.21,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.242,6.16,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.246,4.98,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.25,10.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.254,16.76,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.258,9.12,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.262,13.31,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.266,15.08,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.27,20.36,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.273,9.69,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.277,29.05,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.281,20.32,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.285,10.65,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.289,14.99,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.293,23.16,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.297,6.96,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.301,12.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.305,-2.76,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.309,-5.75,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.312,-1.59,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.316,-19.67,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.32,-28.14,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.324,-34.61,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.328,-49.12,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.332,-54.03,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.336,-56.44,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.34,-63.85,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.344,-66.14,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.348,-67.3,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.352,-77.18,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.355,-71.39,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.359,-67.9,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.363,-63.13,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.367,-47.71,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.371,-42.56,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.375,-27.34,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.379,-7.52,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.383,-1.05,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.387,15.76,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.391,44.06,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.395,48.02,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.398,58.05,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.402,61.29,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.406,62.75,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.41,80.11,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.414,67.47,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.418,67.9,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.422,61.98,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.426,55.82,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.43,48.73,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.434,42.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.438,40.15,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.441,17.84,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.445,15.2,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.449,16.95,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.453,7.77,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.457,-11.39,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.461,-7.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.465,-16.29,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.469,-17.33,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.473,-10.23,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.477,-2.65,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.48,-17.71,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.484,-17.09,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.488,-24.5,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.492,-18.25,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.496,-17.63,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.5,-19.18,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.504,-12.95,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.508,-9.31,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.512,-19.38,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.516,-1.3,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.52,-6.57,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.523,-8.05,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.527,-2.9,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.531,4.75,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.535,-1.36,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.539,-0.12,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.543,7.84,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.547,13.22,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.551,9.64,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.555,15.48,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.559,4.04,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.562,6.41,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.566,-1.31,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.57,-3.4,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.574,-22.62,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.578,-24.32,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.582,-20.45,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.586,-35.09,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.59,-45.77,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.594,-44.62,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
6.598,-60.43,0.29,0.17,0.4,0.14,NONE,IMPAIRED,NORMAL,NORMAL
